Store_Dept_Date,Weekly_Sales
41_56_2013-04-12,3113.387852975756
41_96_2013-04-12,2456.2173401292334
41_97_2013-04-12,19935.573754152872
41_98_2013-04-12,9259.406042636254
41_90_2013-04-12,74410.08846322037
41_27_2013-04-19,1820.379481021823
41_99_2013-04-19,1186.8019288881053
41_30_2013-04-19,2948.0321156534064
41_60_2013-04-19,903.9334180155101
41_14_2013-04-19,16621.82848118357
41_82_2013-04-19,22770.204252577074
41_29_2013-04-19,3692.8017439329246
41_1_2013-04-19,21644.08952274005
41_8_2013-04-19,34719.33724588213
41_3_2013-04-19,12300.20280332421
41_28_2013-04-19,553.7723221537431
41_81_2013-04-19,22957.581763489867
41_2_2013-04-19,57048.92900352981
41_40_2013-04-19,57076.245153048985
41_49_2013-04-19,6409.440605809552
41_26_2013-04-19,7755.719970281348
41_4_2013-04-19,31591.76920121332
41_31_2013-04-19,2164.999200035089
41_83_2013-04-19,4619.8411524078565
41_5_2013-04-19,44718.4262594586
41_87_2013-04-19,12308.078062634528
41_24_2013-04-19,5160.973174980257
41_71_2013-04-19,5259.680177622327
41_67_2013-04-19,10247.068069658493
41_74_2013-04-19,17620.46080632377
41_23_2013-04-19,20265.150903590933
41_42_2013-04-19,4926.44036663641
41_16_2013-04-19,4051.2003849606904
41_22_2013-04-19,10453.569209800222
41_21_2013-04-19,5822.556743441541
41_6_2013-04-19,4306.448001498176
41_32_2013-04-19,5766.974199722425
41_85_2013-04-19,3016.537662283703
41_46_2013-04-19,31670.602637017415
41_25_2013-04-19,7755.719970281348
41_11_2013-04-19,14023.686682794549
41_13_2013-04-19,32283.62046484829
41_79_2013-04-19,22053.2526095586
41_12_2013-04-19,3123.808362296114
41_18_2013-04-19,10465.44840892218
41_97_2013-04-19,19551.446556100924
41_94_2013-04-19,46630.402793622714
41_95_2013-04-19,88531.15343107001
41_72_2013-04-19,59350.595475109745
41_33_2013-04-19,5766.974199722425
41_34_2013-04-19,12803.891784300791
41_10_2013-04-19,16453.75496269323
41_48_2013-04-19,1310.0342106953108
41_58_2013-04-19,3488.984633326096
41_91_2013-04-19,54213.179534971154
41_80_2013-04-19,18407.27220363102
41_93_2013-04-19,38555.6969980456
41_36_2013-04-19,1289.8878756941722
41_98_2013-04-19,9850.125049983862
41_52_2013-04-19,1792.9770398410978
41_96_2013-04-19,2593.210821063577
41_44_2013-04-19,4041.510541513401
41_9_2013-04-19,20342.71701411042
41_35_2013-04-19,2018.4631915156474
41_19_2013-04-19,1009.613363659176
41_92_2013-04-19,99938.71642226892
41_59_2013-04-19,889.3984384236734
41_7_2013-04-19,39751.18916715401
41_38_2013-04-19,51879.96728840802
41_20_2013-04-19,5822.556743441541
41_55_2013-04-19,11121.77085813935
41_17_2013-04-19,10078.4204145675
41_41_2013-04-19,2721.150376358119
41_56_2013-04-19,3113.387852975756
41_90_2013-04-19,74642.48887620299
41_83_2013-04-26,3650.4043931008287
41_8_2013-04-26,37943.71739255234
41_27_2013-04-26,1999.0545363723763
41_28_2013-04-26,553.7723221537431
41_30_2013-04-26,2948.0321156534064
41_34_2013-04-26,12803.891784300791
41_74_2013-04-26,20071.69131189942
41_82_2013-04-26,30153.274753284808
41_79_2013-04-26,21440.90743983943
41_80_2013-04-26,21057.4177683369
41_5_2013-04-26,45413.23161540517
41_23_2013-04-26,20265.150903590933
41_87_2013-04-26,12278.453918695133
41_99_2013-04-26,512.2252344436608
41_2_2013-04-26,51732.952914103895
41_85_2013-04-26,2638.6529974159594
41_29_2013-04-26,3692.8017439329246
41_35_2013-04-26,2018.4631915156474
41_46_2013-04-26,34995.811479309545
41_25_2013-04-26,7755.719970281348
41_13_2013-04-26,31922.827364848286
41_24_2013-04-26,5160.973174980257
41_81_2013-04-26,30153.274753284808
41_3_2013-04-26,12707.13606441982
41_14_2013-04-26,17602.051905786746
41_1_2013-04-26,28032.847342637444
41_60_2013-04-26,1016.1204145356567
41_4_2013-04-26,31591.76920121332
41_6_2013-04-26,5122.088179352878
41_31_2013-04-26,2164.999200035089
41_72_2013-04-26,51792.61692594137
41_90_2013-04-26,77144.47581503619
41_48_2013-04-26,1732.4800090184149
41_92_2013-04-26,99999.15920168067
41_36_2013-04-26,1289.8878756941722
41_67_2013-04-26,15612.058412992817
41_94_2013-04-26,46630.402793622714
41_49_2013-04-26,6409.440605809552
41_41_2013-04-26,2721.150376358119
41_95_2013-04-26,87855.84135722442
41_22_2013-04-26,10453.569209800222
41_26_2013-04-26,7755.719970281348
41_32_2013-04-26,5520.198563844966
41_7_2013-04-26,34839.791115432396
41_56_2013-04-26,3189.4687936073187
41_10_2013-04-26,16453.75496269323
41_55_2013-04-26,10694.321473839835
41_38_2013-04-26,51879.96728840802
41_71_2013-04-26,5259.680177622327
41_12_2013-04-26,3439.8606994588117
41_40_2013-04-26,59593.111215316065
41_42_2013-04-26,5034.968888141786
41_96_2013-04-26,2762.5163282828285
41_16_2013-04-26,3931.1003503286556
41_21_2013-04-26,5822.556743441541
41_33_2013-04-26,5520.198563844966
41_19_2013-04-26,1009.613363659176
41_11_2013-04-26,14023.686682794549
41_98_2013-04-26,10195.08536522769
41_91_2013-04-26,53653.19565200355
41_9_2013-04-26,20342.71701411042
41_44_2013-04-26,4512.703233787093
41_17_2013-04-26,10524.947769431932
41_18_2013-04-26,13878.252813650202
41_97_2013-04-26,22559.441924509803
41_20_2013-04-26,5822.556743441541
41_93_2013-04-26,39858.26058347071
41_52_2013-04-26,1792.9770398410978
41_59_2013-04-26,1626.2449273561697
41_58_2013-04-26,3488.984633326096
41_83_2013-05-03,3662.685957134744
41_8_2013-05-03,33789.06108238816
41_81_2013-05-03,20325.644145573493
41_6_2013-05-03,3556.118624109428
41_32_2013-05-03,5520.198563844966
41_31_2013-05-03,2164.999200035089
41_5_2013-05-03,34636.32357062552
41_7_2013-05-03,32749.74564207812
41_85_2013-05-03,1875.8326575897925
41_28_2013-05-03,553.7723221537431
41_29_2013-05-03,3692.8017439329246
41_82_2013-05-03,19945.068202347484
41_1_2013-05-03,25727.29876233051
41_35_2013-05-03,2018.4631915156474
41_33_2013-05-03,5520.198563844966
41_87_2013-05-03,12068.918598348813
41_11_2013-05-03,13043.559310471252
41_4_2013-05-03,31591.76920121332
41_25_2013-05-03,7755.719970281348
41_30_2013-05-03,2948.0321156534064
41_24_2013-05-03,5160.973174980257
41_2_2013-05-03,52723.81450751048
41_71_2013-05-03,5259.680177622327
41_80_2013-05-03,18407.27220363102
41_27_2013-05-03,1952.0420616669842
41_9_2013-05-03,20342.71701411042
41_26_2013-05-03,7755.719970281348
41_48_2013-05-03,1136.1448107029942
41_72_2013-05-03,46969.179939894864
41_90_2013-05-03,74642.48887620299
41_34_2013-05-03,12803.891784300791
41_94_2013-05-03,46630.402793622714
41_55_2013-05-03,9128.278984134673
41_93_2013-05-03,39707.780040246456
41_3_2013-05-03,11119.467919422535
41_14_2013-05-03,16399.533505209543
41_23_2013-05-03,20265.150903590933
41_67_2013-05-03,9858.290392868212
41_99_2013-05-03,1353.9601264346766
41_79_2013-05-03,22019.946887336373
41_92_2013-05-03,99938.71642226892
41_46_2013-05-03,31670.602637017415
41_20_2013-05-03,5822.556743441541
41_13_2013-05-03,33114.42738586277
41_36_2013-05-03,1289.8878756941722
41_38_2013-05-03,50984.330628711046
41_91_2013-05-03,54233.11874759742
41_12_2013-05-03,4161.8252452716115
41_49_2013-05-03,6409.440605809552
41_41_2013-05-03,2602.397655458648
41_95_2013-05-03,88019.36095127204
41_42_2013-05-03,5034.968888141786
41_21_2013-05-03,5822.556743441541
41_74_2013-05-03,17620.46080632377
41_16_2013-05-03,9423.430001048428
41_98_2013-05-03,9183.667482030194
41_10_2013-05-03,16453.75496269323
41_56_2013-05-03,3534.6514326825286
41_58_2013-05-03,3834.1672724013065
41_52_2013-05-03,1792.9770398410978
41_40_2013-05-03,58769.28800480922
41_54_2013-05-03,32.17771328155086
41_96_2013-05-03,2465.4632835635766
41_59_2013-05-03,889.3984384236734
41_97_2013-05-03,19336.410984672355
41_22_2013-05-03,10453.569209800222
41_44_2013-05-03,4041.510541513401
41_19_2013-05-03,1009.613363659176
41_60_2013-05-03,903.9334180155101
41_18_2013-05-03,7767.287970172694
41_17_2013-05-03,9680.280675251259
41_85_2013-05-10,1774.8599203365054
41_6_2013-05-10,3644.9836659606663
41_32_2013-05-10,5520.198563844966
41_9_2013-05-10,20342.71701411042
41_7_2013-05-10,32749.74564207812
41_34_2013-05-10,12803.891784300791
41_33_2013-05-10,5520.198563844966
41_3_2013-05-10,11119.467919422535
41_30_2013-05-10,2948.0321156534064
41_92_2013-05-10,99938.71642226892
41_2_2013-05-10,50540.422616107775
41_8_2013-05-10,33789.06108238816
41_48_2013-05-10,1136.1448107029942
41_79_2013-05-10,22027.44895052104
41_35_2013-05-10,2018.4631915156474
41_5_2013-05-10,25853.90155283378
41_4_2013-05-10,31591.76920121332
41_72_2013-05-10,46564.96786297178
41_11_2013-05-10,13043.559310471252
41_25_2013-05-10,7755.719970281348
41_29_2013-05-10,3692.8017439329246
41_31_2013-05-10,2164.999200035089
41_81_2013-05-10,19877.24089159255
41_74_2013-05-10,17620.46080632377
41_87_2013-05-10,13477.97291372549
41_26_2013-05-10,7755.719970281348
41_80_2013-05-10,18407.27220363102
41_10_2013-05-10,16729.89529169756
41_13_2013-05-10,33029.65646484829
41_41_2013-05-10,1990.2863541385873
41_94_2013-05-10,46630.402793622714
41_82_2013-05-10,19496.664948366542
41_55_2013-05-10,8631.24217086937
41_24_2013-05-10,5160.973174980257
41_19_2013-05-10,1009.613363659176
41_99_2013-05-10,336.21517681922234
41_28_2013-05-10,553.7723221537431
41_38_2013-05-10,51597.791108429956
41_93_2013-05-10,38128.97300165474
41_46_2013-05-10,31670.602637017415
41_83_2013-05-10,3825.869424312286
41_36_2013-05-10,1289.8878756941722
41_20_2013-05-10,5822.556743441541
41_95_2013-05-10,86178.99996680634
41_60_2013-05-10,397.3385886556438
41_49_2013-05-10,6174.02754026391
41_42_2013-05-10,5125.593927306435
41_1_2013-05-10,23546.398807266625
41_90_2013-05-10,74410.08846322037
41_22_2013-05-10,10453.569209800222
41_27_2013-05-10,1494.8259133087006
41_59_2013-05-10,388.0386846139228
41_12_2013-05-10,4614.129311015808
41_56_2013-05-10,4595.325847288619
41_91_2013-05-10,54995.46112371065
41_40_2013-05-10,59090.38688444381
41_71_2013-05-10,5259.680177622327
41_67_2013-05-10,9393.024314155438
41_23_2013-05-10,20265.150903590933
41_16_2013-05-10,15423.523403470444
41_98_2013-05-10,9472.035057613732
41_58_2013-05-10,3978.62257631959
41_14_2013-05-10,15951.891089470908
41_21_2013-05-10,5822.556743441541
41_18_2013-05-10,7767.287970172694
41_52_2013-05-10,1792.9770398410978
41_97_2013-05-10,19650.49421377005
41_96_2013-05-10,2459.9718440974875
41_44_2013-05-10,4041.510541513401
41_54_2013-05-10,32.17771328155086
41_17_2013-05-10,9680.280675251259
41_85_2013-05-17,1795.9928025571758
41_6_2013-05-17,3497.6335370670195
41_38_2013-05-17,50589.223228907256
41_8_2013-05-17,34322.793349995816
41_92_2013-05-17,99585.45687800916
41_80_2013-05-17,18274.5416874148
41_33_2013-05-17,5520.198563844966
41_34_2013-05-17,12803.891784300791
41_26_2013-05-17,7755.719970281348
41_48_2013-05-17,1252.5481717608347
41_94_2013-05-17,49193.22600554385
41_87_2013-05-17,13386.038174709707
41_82_2013-05-17,19537.367239819538
41_83_2013-05-17,3696.819564374563
41_4_2013-05-17,31591.76920121332
41_72_2013-05-17,45905.28396136631
41_74_2013-05-17,17899.93508912823
41_71_2013-05-17,5205.472346114627
41_60_2013-05-17,372.3432704169316
41_28_2013-05-17,553.7723221537431
41_7_2013-05-17,34213.553101068326
41_9_2013-05-17,26102.851267588867
41_1_2013-05-17,21501.907799548535
41_93_2013-05-17,39111.61851142752
41_41_2013-05-17,2552.6856606930633
41_95_2013-05-17,95707.73038154763
41_40_2013-05-17,62707.30488521408
41_5_2013-05-17,19532.13112893891
41_81_2013-05-17,19724.74475073233
41_30_2013-05-17,3112.6684256029334
41_55_2013-05-17,7775.5010097124805
41_67_2013-05-17,9895.66015006183
41_29_2013-05-17,3692.8017439329246
41_27_2013-05-17,1336.772883597489
41_79_2013-05-17,21736.540001039964
41_35_2013-05-17,2018.4631915156474
41_20_2013-05-17,5822.556743441541
41_46_2013-05-17,30962.80714504954
41_11_2013-05-17,13384.909914040472
41_10_2013-05-17,19251.154951592005
41_25_2013-05-17,7755.719970281348
41_31_2013-05-17,2164.999200035089
41_19_2013-05-17,1009.613363659176
41_56_2013-05-17,5230.560898446905
41_2_2013-05-17,48334.60179086223
41_23_2013-05-17,20265.150903590933
41_3_2013-05-17,11119.467919422535
41_58_2013-05-17,4141.414315056838
41_54_2013-05-17,32.17771328155086
41_13_2013-05-17,33622.03449683842
41_32_2013-05-17,5520.198563844966
41_90_2013-05-17,77714.68311504935
41_96_2013-05-17,3373.004302380952
41_97_2013-05-17,20861.147438342705
41_24_2013-05-17,5160.973174980257
41_42_2013-05-17,5125.593927306435
41_59_2013-05-17,363.04336637521055
41_21_2013-05-17,5822.556743441541
41_36_2013-05-17,1289.8878756941722
41_99_2013-05-17,216.27728829930135
41_49_2013-05-17,6174.02754026391
41_16_2013-05-17,27573.87902066655
41_52_2013-05-17,1792.9770398410978
41_14_2013-05-17,16586.459670327742
41_17_2013-05-17,10758.504139391802
41_22_2013-05-17,10453.569209800222
41_44_2013-05-17,4041.510541513401
41_12_2013-05-17,4877.70565284698
41_98_2013-05-17,9775.190816167216
41_91_2013-05-17,53086.182437380936
41_34_2013-05-24,12803.891784300791
41_8_2013-05-24,33789.06108238816
41_85_2013-05-24,1809.6002123575386
41_80_2013-05-24,18407.27220363102
41_6_2013-05-24,4307.837018982095
41_92_2013-05-24,99996.3841867553
41_33_2013-05-24,5520.198563844966
41_38_2013-05-24,50819.36608325651
41_9_2013-05-24,25047.04179869568
41_74_2013-05-24,17899.93508912823
41_48_2013-05-24,1136.1448107029942
41_83_2013-05-24,3723.7894566822556
41_11_2013-05-24,13043.559310471252
41_72_2013-05-24,46631.890145348974
41_4_2013-05-24,31591.76920121332
41_81_2013-05-24,19877.24089159255
41_23_2013-05-24,20265.150903590933
41_87_2013-05-24,12692.982940085509
41_79_2013-05-24,21818.293221252457
41_90_2013-05-24,74410.08846322037
41_1_2013-05-24,26639.75314941192
41_94_2013-05-24,48744.48476825088
41_41_2013-05-24,2015.6050899117956
41_26_2013-05-24,7755.719970281348
41_42_2013-05-24,5125.593927306435
41_30_2013-05-24,3032.3889990526163
41_82_2013-05-24,19496.664948366542
41_55_2013-05-24,7966.2105986594415
41_67_2013-05-24,11854.054962459597
41_24_2013-05-24,5160.973174980257
41_7_2013-05-24,32749.74564207812
41_3_2013-05-24,11119.467919422535
41_27_2013-05-24,1525.1623588836576
41_10_2013-05-24,19417.835998268634
41_35_2013-05-24,2018.4631915156474
41_91_2013-05-24,55151.50681259953
41_95_2013-05-24,91019.89331868132
41_46_2013-05-24,31670.602637017415
41_31_2013-05-24,2164.999200035089
41_5_2013-05-24,25853.90155283378
41_20_2013-05-24,5822.556743441541
41_71_2013-05-24,5205.472346114627
41_25_2013-05-24,7755.719970281348
41_29_2013-05-24,3692.8017439329246
41_99_2013-05-24,89.3150333908429
41_28_2013-05-24,553.7723221537431
41_2_2013-05-24,50444.32437434952
41_58_2013-05-24,5027.199327403151
41_56_2013-05-24,8789.09913568337
41_93_2013-05-24,38905.19442651717
41_54_2013-05-24,32.17771328155086
41_32_2013-05-24,5520.198563844966
41_44_2013-05-24,4041.510541513401
41_12_2013-05-24,4655.4356803443015
41_19_2013-05-24,1009.613363659176
41_96_2013-05-24,2789.1200330128204
41_40_2013-05-24,57231.66263959033
41_60_2013-05-24,372.3432704169316
41_21_2013-05-24,5822.556743441541
41_59_2013-05-24,363.04336637521055
41_16_2013-05-24,39158.20012918049
41_13_2013-05-24,33073.70229538659
41_18_2013-05-24,13878.252813650202
41_14_2013-05-24,16807.973266581743
41_49_2013-05-24,6174.02754026391
41_52_2013-05-24,1792.9770398410978
41_36_2013-05-24,1289.8878756941722
41_22_2013-05-24,10453.569209800222
41_97_2013-05-24,20507.072108214496
41_98_2013-05-24,9715.196469208608
41_17_2013-05-24,10524.947769431932
41_87_2013-05-31,12280.382639393942
41_34_2013-05-31,12803.891784300791
41_33_2013-05-31,5520.198563844966
41_9_2013-05-31,27181.443796662323
41_46_2013-05-31,31153.524886051484
41_90_2013-05-31,74319.06877274418
41_7_2013-05-31,36856.100755121195
41_41_2013-05-31,3675.8743488511927
41_85_2013-05-31,3408.19509112897
41_72_2013-05-31,46360.17301033423
41_4_2013-05-31,31591.76920121332
41_31_2013-05-31,2164.999200035089
41_8_2013-05-31,34127.08059182124
41_29_2013-05-31,3692.8017439329246
41_80_2013-05-31,18407.27220363102
41_74_2013-05-31,17899.93508912823
41_35_2013-05-31,2035.6896569249936
41_38_2013-05-31,49722.933772179946
41_11_2013-05-31,13384.909914040472
41_26_2013-05-31,7755.719970281348
41_93_2013-05-31,37174.50430254329
41_32_2013-05-31,5520.198563844966
41_83_2013-05-31,3660.5986171142895
41_5_2013-05-31,34610.215543189435
41_24_2013-05-31,5160.973174980257
41_30_2013-05-31,3112.6684256029334
41_82_2013-05-31,19755.460072100333
41_81_2013-05-31,19942.83758301313
41_79_2013-05-31,21239.253773755514
41_27_2013-05-31,1445.8593742089686
41_92_2013-05-31,99999.15920168067
41_1_2013-05-31,31461.984342042262
41_94_2013-05-31,49193.22600554385
41_54_2013-05-31,32.17771328155086
41_95_2013-05-31,90815.13072222222
41_6_2013-05-31,5760.4748533110815
41_55_2013-05-31,7775.5010097124805
41_25_2013-05-31,7755.719970281348
41_71_2013-05-31,5415.681144970367
41_67_2013-05-31,12338.14110531674
41_60_2013-05-31,370.6979026474829
41_3_2013-05-31,11241.965602473381
41_28_2013-05-31,553.7723221537431
41_91_2013-05-31,53090.15619767442
41_10_2013-05-31,20329.74748066546
41_36_2013-05-31,1394.9337213039698
41_19_2013-05-31,1009.613363659176
41_40_2013-05-31,58305.881244523895
41_42_2013-05-31,5125.593927306435
41_56_2013-05-31,9679.58201731405
41_99_2013-05-31,1457.196035958486
41_49_2013-05-31,6174.02754026391
41_96_2013-05-31,3523.2945765151517
41_52_2013-05-31,1792.9770398410978
41_12_2013-05-31,4816.093549376862
41_59_2013-05-31,361.39799860576187
41_2_2013-05-31,49850.53206665722
41_21_2013-05-31,5951.468674731832
41_17_2013-05-31,11894.193429509187
41_20_2013-05-31,5951.468674731832
41_97_2013-05-31,20609.590174622364
41_13_2013-05-31,32687.786543816543
41_22_2013-05-31,10453.569209800222
41_23_2013-05-31,20265.150903590933
41_14_2013-05-31,16625.34507740739
41_16_2013-05-31,38105.11939108525
41_98_2013-05-31,10695.954545781526
41_44_2013-05-31,4512.703233787093
41_58_2013-05-31,5027.199327403151
41_7_2013-06-07,32616.0368973454
41_9_2013-06-07,27181.443796662323
41_8_2013-06-07,33789.06108238816
41_34_2013-06-07,12803.891784300791
41_10_2013-06-07,20329.74748066546
41_90_2013-06-07,74410.08846322037
41_46_2013-06-07,30422.72039172359
41_32_2013-06-07,5520.198563844966
41_87_2013-06-07,11771.258736807513
41_48_2013-06-07,1136.1448107029942
41_25_2013-06-07,7755.719970281348
41_92_2013-06-07,99996.3841867553
41_30_2013-06-07,3112.6684256029334
41_85_2013-06-07,1945.5866671379677
41_35_2013-06-07,2035.6896569249936
41_91_2013-06-07,53884.066861084386
41_36_2013-06-07,1394.9337213039698
41_26_2013-06-07,7755.719970281348
41_74_2013-06-07,17899.93508912823
41_33_2013-06-07,5520.198563844966
41_6_2013-06-07,4174.195082870984
41_72_2013-06-07,50866.61967397571
41_56_2013-06-07,9100.60174730427
41_55_2013-06-07,7775.5010097124805
41_31_2013-06-07,2164.999200035089
41_83_2013-06-07,3852.8393166199785
41_29_2013-06-07,3692.8017439329246
41_28_2013-06-07,553.7723221537431
41_27_2013-06-07,1418.1637272681241
41_1_2013-06-07,21670.120255075337
41_38_2013-06-07,52028.132689552804
41_95_2013-06-07,94844.80007973137
41_11_2013-06-07,13043.559310471252
41_42_2013-06-07,5125.593927306435
41_19_2013-06-07,1009.613363659176
41_97_2013-06-07,20644.115899881166
41_16_2013-06-07,39158.20012918049
41_52_2013-06-07,1792.9770398410978
41_23_2013-06-07,20265.150903590933
41_82_2013-06-07,19496.664948366542
41_81_2013-06-07,19877.24089159255
41_80_2013-06-07,18407.27220363102
41_93_2013-06-07,37113.7332903071
41_79_2013-06-07,21691.89812296186
41_41_2013-06-07,2011.4422155843702
41_14_2013-06-07,16625.34507740739
41_13_2013-06-07,33344.47541919611
41_20_2013-06-07,5822.556743441541
41_49_2013-06-07,6174.02754026391
41_5_2013-06-07,22779.96398939914
41_98_2013-06-07,10042.729537538275
41_24_2013-06-07,5160.973174980257
41_67_2013-06-07,13943.73895531674
41_58_2013-06-07,5121.782277148777
41_4_2013-06-07,31591.76920121332
41_2_2013-06-07,50250.55274042095
41_94_2013-06-07,49193.22600554385
41_71_2013-06-07,5084.980877932738
41_40_2013-06-07,56547.46674868123
41_18_2013-06-07,6935.883192620504
41_96_2013-06-07,3504.3928872294373
41_59_2013-06-07,363.04336637521055
41_60_2013-06-07,372.3432704169316
41_99_2013-06-07,126.57918385116719
41_44_2013-06-07,4041.510541513401
41_12_2013-06-07,4752.000112451215
41_54_2013-06-07,32.17771328155086
41_3_2013-06-07,11119.467919422535
41_21_2013-06-07,5822.556743441541
41_17_2013-06-07,11039.737237410749
41_22_2013-06-07,10453.569209800222
41_6_2013-06-14,4498.735377706027
41_9_2013-06-14,36071.89031620687
41_8_2013-06-14,33624.58522763745
41_85_2013-06-14,2703.3933009764996
41_74_2013-06-14,21522.217999944383
41_34_2013-06-14,12803.891784300791
41_7_2013-06-14,31912.323101700935
41_87_2013-06-14,12742.012449920257
41_25_2013-06-14,7755.719970281348
41_32_2013-06-14,5520.198563844966
41_33_2013-06-14,5520.198563844966
41_26_2013-06-14,7755.719970281348
41_90_2013-06-14,73577.88882188297
41_92_2013-06-14,99938.71642226892
41_48_2013-06-14,1305.4351337942417
41_35_2013-06-14,2035.6896569249936
41_27_2013-06-14,1036.506853383023
41_79_2013-06-14,22167.597068627307
41_72_2013-06-14,45647.104409016414
41_38_2013-06-14,49722.933772179946
41_19_2013-06-14,1009.613363659176
41_52_2013-06-14,1792.9770398410978
41_24_2013-06-14,5160.973174980257
41_55_2013-06-14,7775.5010097124805
41_3_2013-06-14,24073.141267432577
41_46_2013-06-14,30754.119898884084
41_80_2013-06-14,18117.815226151644
41_10_2013-06-14,19277.30507856227
41_28_2013-06-14,411.3242108817697
41_11_2013-06-14,14698.866902112579
41_42_2013-06-14,5125.593927306435
41_56_2013-06-14,8610.260764528723
41_20_2013-06-14,5951.468674731832
41_97_2013-06-14,22192.86530794206
41_98_2013-06-14,9901.757257235242
41_17_2013-06-14,10612.976736814504
41_83_2013-06-14,3660.5986171142895
41_4_2013-06-14,31591.76920121332
41_29_2013-06-14,3692.8017439329246
41_93_2013-06-14,38293.112329410345
41_1_2013-06-14,21667.30315094516
41_36_2013-06-14,1394.9337213039698
41_95_2013-06-14,98365.41763571429
41_58_2013-06-14,5121.782277148777
41_96_2013-06-14,3625.866948717949
41_44_2013-06-14,4182.96604023135
41_16_2013-06-14,36790.918211652
41_30_2013-06-14,3184.31106600966
41_81_2013-06-14,19877.24089159255
41_91_2013-06-14,53041.12125505051
41_5_2013-06-14,19532.13112893891
41_41_2013-06-14,2596.9706221826623
41_14_2013-06-14,16586.459670327742
41_12_2013-06-14,5089.514246793178
41_94_2013-06-14,50731.82493195213
41_71_2013-06-14,5415.681144970367
41_31_2013-06-14,2164.999200035089
41_82_2013-06-14,19496.664948366542
41_49_2013-06-14,6174.02754026391
41_22_2013-06-14,10453.569209800222
41_21_2013-06-14,5951.468674731832
41_59_2013-06-14,392.28259941505405
41_2_2013-06-14,52187.75882681033
41_40_2013-06-14,55737.13774064857
41_18_2013-06-14,4270.276305901024
41_23_2013-06-14,20265.150903590933
41_99_2013-06-14,90.63151907946406
41_67_2013-06-14,11668.692211687565
41_60_2013-06-14,404.8785118818975
41_13_2013-06-14,35569.15774237682
41_87_2013-06-21,12990.311844347501
41_33_2013-06-21,5520.198563844966
41_34_2013-06-21,12803.891784300791
41_85_2013-06-21,1960.2857656693886
41_52_2013-06-21,1792.9770398410978
41_7_2013-06-21,33509.83930542386
41_8_2013-06-21,33624.58522763745
41_72_2013-06-21,44709.128224719534
41_92_2013-06-21,99938.71642226892
41_9_2013-06-21,36071.89031620687
41_17_2013-06-21,10758.504139391802
41_26_2013-06-21,7755.719970281348
41_74_2013-06-21,20022.484878029303
41_98_2013-06-21,9567.814792537263
41_1_2013-06-21,19030.32274203292
41_27_2013-06-21,1036.506853383023
41_79_2013-06-21,21561.42327317276
41_2_2013-06-21,52798.681185176596
41_5_2013-06-21,19532.13112893891
41_10_2013-06-21,19277.30507856227
41_35_2013-06-21,2035.6896569249936
41_55_2013-06-21,7775.5010097124805
41_38_2013-06-21,51755.4712732565
41_13_2013-06-21,34894.33200112843
41_48_2013-06-21,1305.4351337942417
41_90_2013-06-21,74319.06877274418
41_56_2013-06-21,7612.334167709721
41_83_2013-06-21,3696.819564374563
41_91_2013-06-21,53245.61956549052
41_14_2013-06-21,16586.459670327742
41_6_2013-06-21,4578.125825961314
41_80_2013-06-21,18661.22505429277
41_28_2013-06-21,411.3242108817697
41_11_2013-06-21,14698.866902112579
41_46_2013-06-21,30754.119898884084
41_58_2013-06-21,3633.5146975542266
41_67_2013-06-21,9945.207390778474
41_42_2013-06-21,5125.593927306435
41_19_2013-06-21,1009.613363659176
41_36_2013-06-21,1394.9337213039698
41_94_2013-06-21,49627.229754831606
41_4_2013-06-21,31591.76920121332
41_3_2013-06-21,18812.801833003414
41_20_2013-06-21,5951.468674731832
41_97_2013-06-21,22039.821789779664
41_93_2013-06-21,36304.96986776068
41_21_2013-06-21,5951.468674731832
41_30_2013-06-21,3184.31106600966
41_12_2013-06-21,5089.514246793178
41_71_2013-06-21,5084.980877932738
41_31_2013-06-21,2164.999200035089
41_96_2013-06-21,3799.625891563992
41_44_2013-06-21,4041.510541513401
41_81_2013-06-21,19877.24089159255
41_95_2013-06-21,98592.06817460318
41_32_2013-06-21,5520.198563844966
41_54_2013-06-21,32.17771328155086
41_16_2013-06-21,32761.06183765911
41_40_2013-06-21,57243.896684102525
41_41_2013-06-21,2687.1525444263084
41_24_2013-06-21,5160.973174980257
41_29_2013-06-21,3692.8017439329246
41_82_2013-06-21,19496.664948366542
41_59_2013-06-21,361.39799860576187
41_22_2013-06-21,10453.569209800222
41_49_2013-06-21,6174.02754026391
41_18_2013-06-21,4270.276305901024
41_60_2013-06-21,370.6979026474829
41_25_2013-06-21,7755.719970281348
41_23_2013-06-21,20265.150903590933
41_90_2013-06-28,73577.88882188297
41_1_2013-06-28,19576.652944864916
41_10_2013-06-28,19876.963393303286
41_9_2013-06-28,36071.89031620687
41_3_2013-06-28,28016.629427946744
41_72_2013-06-28,45104.71251424517
41_11_2013-06-28,16339.371991181757
41_34_2013-06-28,12803.891784300791
41_79_2013-06-28,22139.67214496548
41_33_2013-06-28,5520.198563844966
41_74_2013-06-28,21123.87915054462
41_2_2013-06-28,54472.50749963254
41_85_2013-06-28,1875.7066033198967
41_26_2013-06-28,7755.719970281348
41_17_2013-06-28,10612.976736814504
41_48_2013-06-28,1136.1448107029942
41_35_2013-06-28,2018.4631915156474
41_4_2013-06-28,31591.76920121332
41_27_2013-06-28,1036.506853383023
41_28_2013-06-28,388.75456859559864
41_12_2013-06-28,5006.335396793178
